siteservice,facilityid,new facilityid,uniformdatacode
UIS08,BROWN_L_2_6_W,BROWN_L_2_6_PT8,PI_C
UIS08,BROWN_L_7_6_W,BROWN_L_7_6_PT8,PI_C
UIS08,BROWN_L_8_6_W,BROWN_L_8_6_PT8,PI_C
UIS08,BURK_A_13C_3_W,BURK_A_13C_3_PT8,PI_C
UIS08,BURK_A_14N_3_W,BURK_A_14N_3_PT8,PI_C
UIS08,BURK_A_15N_3_W,BURK_A_15N_3_PT8,PI_C
UIS08,BURK_A_16C_3_W,BURK_A_16C_3_PT8,PI_C
UIS08,BURK_A_34N_3_W,BURK_A_34N_3_PT8,PI_C
UIS08,BURK_A_35N_3_W,BURK_A_35N_3_PT8,PI_C
UIS08,BURK_A_36C_3_W,BURK_A_36C_3_PT8,PI_C
UIS08,BURK_A_37N_3_W,BURK_A_37N_3_PT8,PI_C
UIS08,BURK_A_38N_3_W,BURK_A_38N_3_PT8,PI_C
UIS08,BURK_A_3_3_W,BURK_A_3_3_PT8,PI_C
UIS08,BURK_A_W1_W,BURK_A_W1_PT8,PI_C
UIS08,BURK_A_W2_W,BURK_A_W2_PT8,PI_C
UIS08,CAMP_A_15_26_W,CAMP_A_15_26_PT8,PI_C
UIS08,CAMP_A_16_26_W,CAMP_A_16_26_PT8,PI_C
UIS08,CAMP_A_36_26_W,CAMP_A_36_26_PT8,PI_C
UIS08,CAMP_A_37_26_W,CAMP_A_37_26_PT8,PI_C
UIS08,CAMP_A_39_26_W,CAMP_A_39_26_PT8,PI_C
UIS08,CAMP_A_9_26_W,CAMP_A_9_26_PT8,PI_C
UIS08,CAMP_J_10_26_W,CAMP_J_10_26_PT8,PI_C
UIS08,CAMP_J_2_W,CAMP_J_2_PT8,PI_C
UIS08,CAMP_N_41_25_W,CAMP_N_41_25_PT8,PI_C
UIS08,CAMP_T_30_19_W,CAMP_T_30_19_PT8,PI_C
UIS08,CAMP_T_30_31_W,CAMP_T_30_31_PT8,PI_C
UIS08,CAMP_T_30_32_W,CAMP_T_30_32_PT8,PI_C
UIS08,CAMP_T_30_6_W,CAMP_T_30_6_PT8,PI_C
UIS08,CAMP_U_30_28_W,CAMP_U_30_28_PT8,PI_C
UIS08,CAMP_U_30_3_W,CAMP_U_30_3_PT8,PI_C
UIS08,CAMP_U_30_4_W,CAMP_U_30_4_PT8,PI_C
UIS08,CAMP_Y_19_20_W,CAMP_Y_19_20_PT8,PI_C
UIS08,CAMP_Y_19_24_W,CAMP_Y_19_24_PT8,PI_C
UIS08,CAMP_Y_19_32_W,CAMP_Y_19_32_PT8,PI_C
UIS08,CAMP_Y_19_33_W,CAMP_Y_19_33_PT8,PI_C
UIS08,CAMP_Y_19_3_W,CAMP_Y_19_3_PT8,PI_C
UIS08,CAMP_Y_30_29_W,CAMP_Y_30_29_PT8,PI_C
UIS08,CANNON_B_2_3_W,CANNON_B_2_3_PT8,PI_C
UIS08,CANNON_B_38_W,CANNON_B_38_PT8,PI_C
UIS08,CANNON_B_41_3_W,CANNON_B_41_3_PT8,PI_C
UIS08,CANNON_C_9_35_W,CANNON_C_9_35_PT8,PI_C
UIS08,CANNON_C_L10_35_W,CANNON_C_L10_35_PT8,PI_C
UIS08,CANNON_O_28_24_W,CANNON_O_28_24_PT8,PI_C
UIS08,CANNON_S_33_11_W,CANNON_S_33_11_PT8,PI_C
UIS08,CANN_I_15N_3_W,CANN_I_15N_3_PT8,PI_C
UIS08,CANN_I_16C_3_W,CANN_I_16C_3_PT8,PI_C
UIS08,CANN_I_16N_3_W,CANN_I_16N_3_PT8,PI_C
UIS08,CANON_A_7_35_W,CANON_A_7_35_PT8,PI_C
UIS08,CANUPR_CAN_1_35A_W,CANUPR_CAN_1_35A_PT8,PI_C
UIS08,CANUPR_UPR_Q1_W,CANUPR_UPR_Q1_PT8,PI_C
UIS08,CARTER_A_13N_33_W,CARTER_A_13N_33_PT8,PI_C
UIS08,CARTER_A_14C_33_W,CARTER_A_14C_33_PT8,PI_C
UIS08,CARTER_A_14N_33_W,CARTER_A_14N_33_PT8,PI_C
UIS08,CARTER_A_34C_33_W,CARTER_A_34C_33_PT8,PI_C
UIS08,CARTER_A_34N_33_W,CARTER_A_34N_33_PT8,PI_C
UIS08,CARTER_A_35C_33_W,CARTER_A_35C_33_PT8,PI_C
UIS08,CARTER_A_35N_33_W,CARTER_A_35N_33_PT8,PI_C
UIS08,CARTER_A_36N_33_W,CARTER_A_36N_33_PT8,PI_C
UIS08,CAR_A_36_14_W,CAR_A_36_14_PT8,PI_C
UIS08,CAR_B_20_14_W,CAR_B_20_14_PT8,PI_C
UIS08,CAR_C_39_14_W,CAR_C_39_14_PT8,PI_C
UIS08,CASTLE_A_C2_31_W,CASTLE_A_C2_31_PT8,PI_C
UIS08,COOK_F_15C_28_W,COOK_F_15C_28_PT8,PI_C
UIS08,COOK_F_28N_16_W,COOK_F_28N_16_PT8,PI_C
UIS08,COOK_F_2G_16_W,COOK_F_2G_16_PT8,PI_C
UIS08,COOK_F_2N_28_W,COOK_F_2N_28_PT8,PI_C
UIS08,COOK_F_36N_28_W,COOK_F_36N_28_PT8,PI_C
UIS08,COOK_F_37N_28_W,COOK_F_37N_28_PT8,PI_C
UIS08,COOK_G_16C_28_W,COOK_G_16C_28_PT8,PI_C
UIS08,COOK_G_16N_28_W,COOK_G_16N_28_PT8,PI_C
UIS08,COOK_G_1C_16_W,COOK_G_1C_16_PT8,PI_C
UIS08,COOK_G_1N_16_W,COOK_G_1N_16_PT8,PI_C
UIS08,COOK_G_26G_16_W,COOK_G_26G_16_PT8,PI_C
UIS08,COOK_G_27N_16_W,COOK_G_27N_16_PT8,PI_C
UIS08,COOK_G_38N_28_W,COOK_G_38N_28_PT8,PI_C
UIS08,DECHANT_B_13N_1_W,DECHANT_B_13N_1_PT8,PI_C
UIS08,DECHANT_B_14C_1_W,DECHANT_B_14C_1_PT8,PI_C
UIS08,DECHANT_B_35N_E1_W,DECHANT_B_35N_E1_PT8,PI_C
UIS08,DECHANT_B_35N_W1_W,DECHANT_B_35N_W1_PT8,PI_C
UIS08,DECHANT_B_36N_W1_W,DECHANT_B_36N_W1_PT8,PI_C
UIS08,DINNEL_A_14_1_W,DINNEL_A_14_1_PT8,PI_C
UIS08,DINNEL_A_14_2_W,DINNEL_A_14_2_PT8,PI_C
UIS08,DINNEL_B_14_7_W,DINNEL_B_14_7_PT8,PI_C
UIS08,DINNEL_B_14_8_W,DINNEL_B_14_8_PT8,PI_C
UIS08,EASLEY_A_10_1_W,EASLEY_A_10_1_PT8,PI_C
UIS08,EASLEY_A_11_1_W,EASLEY_A_11_1_PT8,PI_C
UIS08,EASLEY_A_14_1_W,EASLEY_A_14_1_PT8,PI_C
UIS08,EASLEY_A_15_1_W,EASLEY_A_15_1_PT8,PI_C
UIS08,ELLIOT_B_2_18_W,ELLIOT_B_2_18_PT8,PI_C
UIS08,ELLIOT_B_30N_18_W,ELLIOT_B_30N_18_PT8,PI_C
UIS08,ELLIOT_B_31N_18_W,ELLIOT_B_31N_18_PT8,PI_C
UIS08,ELLIOT_B_32N_18_W,ELLIOT_B_32N_18_PT8,PI_C
UIS08,ELLIOT_B_4C_18_W,ELLIOT_B_4C_18_PT8,PI_C
UIS08,ELLIOT_B_5C_18_W,ELLIOT_B_5C_18_PT8,PI_C
UIS08,ELLIOT_C_1N_17_W,ELLIOT_C_1N_17_PT8,PI_C
UIS08,ELLIOT_C_26C_17_W,ELLIOT_C_26C_17_PT8,PI_C
UIS08,ELLIOT_C_40C_17_W,ELLIOT_C_40C_17_PT8,PI_C
UIS08,ELLIOT_C_41C_17_W,ELLIOT_C_41C_17_PT8,PI_C
UIS08,ELLIOT_C_8N_17_W,ELLIOT_C_8N_17_PT8,PI_C
UIS08,EMMA_A_21_4_W,EMMA_A_21_4_PT8,PI_C
UIS08,EMMA_A_21_5_W,EMMA_A_21_5_PT8,PI_C
UIS08,ESCOBOZA_A_1_24_W,ESCOBOZA_A_1_24_PT8,PI_C
UIS08,ESCOBOZA_A_8_24_W,ESCOBOZA_A_8_24_PT8,PI_C
UIS08,FARLEY_A_21_23_W,FARLEY_A_21_23_PT8,PI_C
UIS08,FARLEY_B_11_23_W,FARLEY_B_11_23_PT8,PI_C
UIS08,FARLEY_B_14_23_W,FARLEY_B_14_23_PT8,PI_C
UIS08,FARLEY_B_19_23_W,FARLEY_B_19_23_PT8,PI_C
UIS08,FARLEY_B_23_23_W,FARLEY_B_23_23_PT8,PI_C
UIS08,FARLEY_B_35_23_W,FARLEY_B_35_23_PT8,PI_C
UIS08,FARLEY_B_36_23_W,FARLEY_B_36_23_PT8,PI_C
UIS08,FARL_A_22_23_W,FARL_A_22_23_PT8,PI_C
UIS08,FARSTON_A_9_14_W,FARSTON_A_9_14_PT8,PI_C
UIS08,FEHRN_C_16N_29_W,FEHRN_C_16N_29_PT8,PI_C
UIS08,FEHRN_C_16N_32_W,FEHRN_C_16N_32_PT8,PI_C
UIS08,FEHRN_C_37C_29_W,FEHRN_C_37C_29_PT8,PI_C
UIS08,FEHRN_C_37NE_32_W,FEHRN_C_37NE_32_PT8,PI_C
UIS08,FEHRN_C_37N_29_W,FEHRN_C_37N_29_PT8,PI_C
UIS08,FEHRN_C_37N_32_W,FEHRN_C_37N_32_PT8,PI_C
UIS08,FEHRN_C_38C_29_W,FEHRN_C_38C_29_PT8,PI_C
UIS08,FEHRN_C_38C_32_W,FEHRN_C_38C_32_PT8,PI_C
UIS08,FEHRN_C_38N_32_W,FEHRN_C_38N_32_PT8,PI_C
UIS08,FOGEL_A_3_26_W,FOGEL_A_3_26_PT8,PI_C
UIS08,FOGEL_A_4_26_W,FOGEL_A_4_26_PT8,PI_C
UIS08,FOGEL_A_6_26_W,FOGEL_A_6_26_PT8,PI_C
UIS08,FRANK_N_21_20_W,FRANK_N_21_20_PT8,PI_C
UIS08,FROM_FREE_A_3_2_W,FROM_FREE_A_3_2_PT8,PI_C
UIS08,FROM_FREE_A_4_2_W,FROM_FREE_A_4_2_PT8,PI_C
UIS08,GAUM_B_16_21_W,GAUM_B_16_21_PT8,PI_C
UIS08,GAUM_B_F2_W,GAUM_B_F2_PT8,PI_C
UIS08,GLENS_A_12_6_W,GLENS_A_12_6_PT8,PI_C
UIS08,GLOV_C_30_7_W,GLOV_C_30_7_PT8,PI_C
UIS08,GLOV_C_30_8_W,GLOV_C_30_8_PT8,PI_C
UIS08,GRAZNAK_D_10_11_W,GRAZNAK_D_10_11_PT8,PI_C
UIS08,GRAZNAK_D_15_11_W,GRAZNAK_D_15_11_PT8,PI_C
UIS08,GRAZNAK_D_23_11_W,GRAZNAK_D_23_11_PT8,PI_C
UIS08,GRAZNAK_D_37_11_W,GRAZNAK_D_37_11_PT8,PI_C
UIS08,GRAZNAK_D_R10_11_W,GRAZNAK_D_R10_11_PT8,PI_C
UIS08,GRAZNAK_E_16_11_W,GRAZNAK_E_16_11_PT8,PI_C
UIS08,GRAZNAK_E_39_11_W,GRAZNAK_E_39_11_PT8,PI_C
UIS08,GRAZNAK_G_40_11_W,GRAZNAK_G_40_11_PT8,PI_C
UIS08,GRAZNAK_G_9_11_W,GRAZNAK_G_9_11_PT8,PI_C
UIS08,GRAZNAK_H_5_2_W,GRAZNAK_H_5_2_PT8,PI_C
UIS08,GRAZNAK_H_5_W,GRAZNAK_H_5_PT8,PI_C
UIS08,GRAZNAK_H_6_2_W,GRAZNAK_H_6_2_PT8,PI_C
UIS08,GREEN_G_29C_2_W,GREEN_G_29C_2_PT8,PI_C
UIS08,GREEN_G_29N_2_W,GREEN_G_29N_2_PT8,PI_C
UIS08,GREEN_G_30N_2_W,GREEN_G_30N_2_PT8,PI_C
UIS08,GREEN_G_3N_2_W,GREEN_G_3N_2_PT8,PI_C
UIS08,GREEN_G_4N_2_W,GREEN_G_4N_2_PT8,PI_C
UIS08,GREEN_H_10_2_W,GREEN_H_10_2_PT8,PI_C
UIS08,GREEN_H_16_2_W,GREEN_H_16_2_PT8,PI_C
UIS08,GREEN_H_1C_2_W,GREEN_H_1C_2_PT8,PI_C
UIS08,GREEN_H_1N_2_W,GREEN_H_1N_2_PT8,PI_C
UIS08,GREEN_H_26N_2_W,GREEN_H_26N_2_PT8,PI_C
UIS08,GREEN_H_26_11_W,GREEN_H_26_11_PT8,PI_C
UIS08,GREEN_H_27N_2_W,GREEN_H_27N_2_PT8,PI_C
UIS08,GREEN_H_28C_2_W,GREEN_H_28C_2_PT8,PI_C
UIS08,GREEN_H_2N_2_W,GREEN_H_2N_2_PT8,PI_C
UIS08,GREEN_H_34_2_W,GREEN_H_34_2_PT8,PI_C
UIS08,GREEN_H_37_2_W,GREEN_H_37_2_PT8,PI_C
UIS08,GREEN_H_39_2_W,GREEN_H_39_2_PT8,PI_C
UIS08,GUEST_B_28C_12_W,GUEST_B_28C_12_PT8,PI_C
UIS08,GUEST_B_28N_25_W,GUEST_B_28N_25_PT8,PI_C
UIS08,GUEST_B_29C_12_W,GUEST_B_29C_12_PT8,PI_C
UIS08,GUEST_B_29N_12_W,GUEST_B_29N_12_PT8,PI_C
UIS08,GUEST_B_29N_25_W,GUEST_B_29N_25_PT8,PI_C
UIS08,GUEST_B_30N_12_W,GUEST_B_30N_12_PT8,PI_C
UIS08,GUEST_B_30N_25_W,GUEST_B_30N_25_PT8,PI_C
UIS08,GUEST_B_3C_25_W,GUEST_B_3C_25_PT8,PI_C
UIS08,GUEST_B_3N_12_W,GUEST_B_3N_12_PT8,PI_C
UIS08,GUEST_B_4C_25_W,GUEST_B_4C_25_PT8,PI_C
UIS08,GUEST_B_4N_12_W,GUEST_B_4N_12_PT8,PI_C
UIS08,GUEST_B_4N_25_W,GUEST_B_4N_25_PT8,PI_C
UIS08,GUNNEL_A_20_1_W,GUNNEL_A_20_1_PT8,PI_C
UIS08,GUNNEL_B_20_2_W,GUNNEL_B_20_2_PT8,PI_C
UIS08,HARR_B_10_19_W,HARR_B_10_19_PT8,PI_C
UIS08,HARR_B_15C_18_W,HARR_B_15C_18_PT8,PI_C
UIS08,HARR_B_15_19_W,HARR_B_15_19_PT8,PI_C
UIS08,HARR_B_16N_18_W,HARR_B_16N_18_PT8,PI_C
UIS08,HARR_B_16_19_W,HARR_B_16_19_PT8,PI_C
UIS08,HARR_B_36N_E18_W,HARR_B_36N_E18_PT8,PI_C
UIS08,HARR_B_38N_18_W,HARR_B_38N_18_PT8,PI_C
UIS08,HARR_B_W2_W,HARR_B_W2_PT8,PI_C
UIS08,HATCH_B_1_W,HATCH_B_1_PT8,PI_C
UIS08,HATCH_B_24_11_W,HATCH_B_24_11_PT8,PI_C
UIS08,HEDGE_A_1_W,HEDGE_A_1_PT8,PI_C
UIS08,HEDGE_A_24_22_W,HEDGE_A_24_22_PT8,PI_C
UIS08,HEDGE_A_25_22_W,HEDGE_A_25_22_PT8,PI_C
UIS08,HEDGE_A_7_22_W,HEDGE_A_7_22_PT8,PI_C
UIS08,HENDERSON_A_11_2_W,HENDERSON_A_11_2_PT8,PI_C
UIS08,HENDERSON_A_12_2_W,HENDERSON_A_12_2_PT8,PI_C
UIS08,HENDERSON_B_13_2_W,HENDERSON_B_13_2_PT8,PI_C
UIS08,HENDERSON_C_13_2_W,HENDERSON_C_13_2_PT8,PI_C
UIS08,HENDERSON_C_14_2_W,HENDERSON_C_14_2_PT8,PI_C
UIS08,HERGEN_A_22N1_4_W,HERGEN_A_22N1_4_PT8,PI_C
UIS08,HERGEN_A_22N2_4_W,HERGEN_A_22N2_4_PT8,PI_C
UIS08,HERGEN_A_25N_4_W,HERGEN_A_25N_4_PT8,PI_C
UIS08,HERGEN_A_32N_4_W,HERGEN_A_32N_4_PT8,PI_C
UIS08,HERGEN_A_5N_4_W,HERGEN_A_5N_4_PT8,PI_C
UIS08,HERGEN_A_6N_4_W,HERGEN_A_6N_4_PT8,PI_C
UIS08,HERGEN_A_7N_4_W,HERGEN_A_7N_4_PT8,PI_C
UIS08,HILANDS_A_15C_16_W,HILANDS_A_15C_16_PT8,PI_C
UIS08,HILANDS_A_15N_16_W,HILANDS_A_15N_16_PT8,PI_C
UIS08,HILANDS_A_27N_33_W,HILANDS_A_27N_33_PT8,PI_C
UIS08,HILANDS_A_28N_33_W,HILANDS_A_28N_33_PT8,PI_C
UIS08,HILANDS_A_2C_33_W,HILANDS_A_2C_33_PT8,PI_C
UIS08,HILANDS_A_2N_33_W,HILANDS_A_2N_33_PT8,PI_C
UIS08,HILANDS_A_36C_16_W,HILANDS_A_36C_16_PT8,PI_C
UIS08,HILANDS_A_36N_16_W,HILANDS_A_36N_16_PT8,PI_C
UIS08,HILAND_B_16C_16_W,HILAND_B_16C_16_PT8,PI_C
UIS08,HILAND_B_1N_33_W,HILAND_B_1N_33_PT8,PI_C
UIS08,HILAND_B_26C_33_W,HILAND_B_26C_33_PT8,PI_C
UIS08,HILAND_B_26N_33_W,HILAND_B_26N_33_PT8,PI_C
UIS08,HILAND_B_27C_33_W,HILAND_B_27C_33_PT8,PI_C
UIS08,HILAND_B_37N_E16_W,HILAND_B_37N_E16_PT8,PI_C
UIS08,HILAND_B_37N_W16_W,HILAND_B_37N_W16_PT8,PI_C
UIS08,HILAND_B_38N_16_W,HILAND_B_38N_16_PT8,PI_C
UIS08,HILGER_B_12N_22_W,HILGER_B_12N_22_PT8,PI_C
UIS08,HILGER_B_13N_22_W,HILGER_B_13N_22_PT8,PI_C
UIS08,HILGER_B_17N_34_W,HILGER_B_17N_34_PT8,PI_C
UIS08,HILGER_B_32N_22_W,HILGER_B_32N_22_PT8,PI_C
UIS08,HILGER_B_33N1_22_W,HILGER_B_33N1_22_PT8,PI_C
UIS08,HILGER_B_33N2_22_W,HILGER_B_33N2_22_PT8,PI_C
UIS08,HILGER_B_34N_22_W,HILGER_B_34N_22_PT8,PI_C
UIS08,HILGER_B_41N_26_W,HILGER_B_41N_26_PT8,PI_C
UIS08,HILGER_B_7N_34_W,HILGER_B_7N_34_PT8,PI_C
UIS08,HILGER_B_8N2_34_W,HILGER_B_8N2_34_PT8,PI_C
UIS08,HILGER_B_8N3_34_W,HILGER_B_8N3_34_PT8,PI_C
UIS08,HILGER_B_8N_34_W,HILGER_B_8N_34_PT8,PI_C
UIS08,HOUST_E_12C_8_W,HOUST_E_12C_8_PT8,PI_C
UIS08,HOUST_E_33C_8_W,HOUST_E_33C_8_PT8,PI_C
UIS08,HOUST_E_33N_8_W,HOUST_E_33N_8_PT8,PI_C
UIS08,HOUST_E_34N_8_W,HOUST_E_34N_8_PT8,PI_C
UIS08,HSR_B_1_17_W,HSR_B_1_17_PT8,PI_C
UIS08,HSR_B_8_17_W,HSR_B_8_17_PT8,PI_C
UIS08,IONE_A_31_35_W,IONE_A_31_35_PT8,PI_C
UIS08,JOHN_A_24_24_W,JOHN_A_24_24_PT8,PI_C
UIS08,JOHN_B_21_24_W,JOHN_B_21_24_PT8,PI_C
UIS08,JOHN_C_7_24_W,JOHN_C_7_24_PT8,PI_C
UIS08,KEE_UP_A_31_15_W,KEE_UP_A_31_15_PT8,PI_C
UIS08,KEE_UP_A_41_15_W,KEE_UP_A_41_15_PT8,PI_C
UIS08,KERN_F_4_11_W,KERN_F_4_11_PT8,PI_C
UIS08,KERN_F_4_14_W,KERN_F_4_14_PT8,PI_C
UIS08,KING_A_5_23_W,KING_A_5_23_PT8,PI_C
UIS08,KING_B_3_23_W,KING_B_3_23_PT8,PI_C
UIS08,KING_B_6_23_W,KING_B_6_23_PT8,PI_C
UIS08,KUNT_A_31_23_W,KUNT_A_31_23_PT8,PI_C
UIS08,KUNT_B_30_23_W,KUNT_B_30_23_PT8,PI_C
UIS08,LAND_B_14C_32_W,LAND_B_14C_32_PT8,PI_C
UIS08,LAND_B_15C_32_W,LAND_B_15C_32_PT8,PI_C
UIS08,LAND_B_15N_32_W,LAND_B_15N_32_PT8,PI_C
UIS08,LAND_B_36N_32_W,LAND_B_36N_32_PT8,PI_C
UIS08,LAND_B_37N_32_W,LAND_B_37N_32_PT8,PI_C
UIS08,LAND_C_13N_32_W,LAND_C_13N_32_PT8,PI_C
UIS08,LAND_C_13S_32_W,LAND_C_13S_32_PT8,PI_C
UIS08,LAND_C_14N_32_W,LAND_C_14N_32_PT8,PI_C
UIS08,LAND_C_28N_29_W,LAND_C_28N_29_PT8,PI_C
UIS08,LAND_C_29C_29_W,LAND_C_29C_29_PT8,PI_C
UIS08,LAND_C_35C_32_W,LAND_C_35C_32_PT8,PI_C
UIS08,LAND_C_35N_29_W,LAND_C_35N_29_PT8,PI_C
UIS08,LAND_C_3N_32_W,LAND_C_3N_32_PT8,PI_C
UIS08,LAND_D_29N_29_W,LAND_D_29N_29_PT8,PI_C
UIS08,LAND_D_30C_29_W,LAND_D_30C_29_PT8,PI_C
UIS08,LAND_D_30N_29_W,LAND_D_30N_29_PT8,PI_C
UIS08,LAND_D_34C_32_W,LAND_D_34C_32_PT8,PI_C
UIS08,LAND_D_34N_32_W,LAND_D_34N_32_PT8,PI_C
UIS08,LAN_ROB_A_15_22_W,LAN_ROB_A_15_22_PT8,PI_C
UIS08,LOMAX_A_15_3_W,LOMAX_A_15_3_PT8,PI_C
UIS08,LOMAX_A_16_3_W,LOMAX_A_16_3_PT8,PI_C
UIS08,LORENZ_F_10_35_W,LORENZ_F_10_35_PT8,PI_C
UIS08,LORENZ_F_15_35_W,LORENZ_F_15_35_PT8,PI_C
UIS08,LORENZ_F_16_35_W,LORENZ_F_16_35_PT8,PI_C
UIS08,LORENZ_F_24_35_W,LORENZ_F_24_35_PT8,PI_C
UIS08,LORENZ_F_39_35_W,LORENZ_F_39_35_PT8,PI_C
UIS08,LORENZ_F_B16_35_W,LORENZ_F_B16_35_PT8,PI_C
UIS08,LUDWIG_C_21_1_W,LUDWIG_C_21_1_PT8,PI_C
UIS08,LUDWIG_C_24_1_W,LUDWIG_C_24_1_PT8,PI_C
UIS08,LUDWIG_C_32_1_W,LUDWIG_C_32_1_PT8,PI_C
UIS08,LUDWIG_D_17_5_W,LUDWIG_D_17_5_PT8,PI_C
UIS08,LUDWIG_D_1_5_1_W,LUDWIG_D_1_5_1_PT8,PI_C
UIS08,LUDWIG_D_21_5_W,LUDWIG_D_21_5_PT8,PI_C
UIS08,LUDWIG_D_29_5_W,LUDWIG_D_29_5_PT8,PI_C
UIS08,LUDWIG_D_3_5_W,LUDWIG_D_3_5_PT8,PI_C
UIS08,LUDWIG_D_4_5_W,LUDWIG_D_4_5_PT8,PI_C
UIS08,LUDWIG_L_6_6_W,LUDWIG_L_6_6_PT8,PI_C
UIS08,LUHMAN_A_31_13_W,LUHMAN_A_31_13_PT8,PI_C
UIS08,LUHMAN_B_42_13_W,LUHMAN_B_42_13_PT8,PI_C
UIS08,LUHMAN_C_21_13_W,LUHMAN_C_21_13_PT8,PI_C
UIS08,LUHMAN_C_41_13_W,LUHMAN_C_41_13_PT8,PI_C
UIS08,MCGUCK_A_5_69_W,MCGUCK_A_5_69_PT8,PI_C
UIS08,MCGUCK_B_32_75_W,MCGUCK_B_32_75_PT8,PI_C
UIS08,MCGUCK_D_32_31_W,MCGUCK_D_32_31_PT8,PI_C
UIS08,MCGUCK_D_32_32_W,MCGUCK_D_32_32_PT8,PI_C
UIS08,MD_A_20_1_W,MD_A_20_1_PT8,PI_C
UIS08,MD_A_20_44_W,MD_A_20_44_PT8,PI_C
UIS08,MD_B_20_2_W,MD_B_20_2_PT8,PI_C
UIS08,MEGAN_A_16_2_W,MEGAN_A_16_2_PT8,PI_C
UIS08,MEGAN_A_16_7_W,MEGAN_A_16_7_PT8,PI_C
UIS08,MEGAN_A_W23_W,MEGAN_A_W23_PT8,PI_C
UIS08,MEGAN_C_15_32_W,MEGAN_C_15_32_PT8,PI_C
UIS08,MEGAN_C_15_33_W,MEGAN_C_15_33_PT8,PI_C
UIS08,MEGAN_C_16_10_W,MEGAN_C_16_10_PT8,PI_C
UIS08,MEGAN_C_16_22_W,MEGAN_C_16_22_PT8,PI_C
UIS08,MEGAN_C_16_24_W,MEGAN_C_16_24_PT8,PI_C
UIS08,MEGAN_C_16_9_W,MEGAN_C_16_9_PT8,PI_C
UIS08,MEGAN_C_21_28_W,MEGAN_C_21_28_PT8,PI_C
UIS08,MEGAN_D_16_11_W,MEGAN_D_16_11_PT8,PI_C
UIS08,MEGAN_D_16_12JI_W,MEGAN_D_16_12JI_PT8,PI_C
UIS08,MEGAN_D_16_32_W,MEGAN_D_16_32_PT8,PI_C
UIS08,MEGAN_D_16_33_W,MEGAN_D_16_33_PT8,PI_C
UIS08,MEGAN_H_16_18_W,MEGAN_H_16_18_PT8,PI_C
UIS08,MEGAN_H_16_20_W,MEGAN_H_16_20_PT8,PI_C
UIS08,MEGAN_H_16_21_W,MEGAN_H_16_21_PT8,PI_C
UIS08,MEGAN_H_16_28_W,MEGAN_H_16_28_PT8,PI_C
UIS08,MEGAN_H_16_29_W,MEGAN_H_16_29_PT8,PI_C
UIS08,MEGAN_H_16_2_W,MEGAN_H_16_2_PT8,PI_C
UIS08,MEGAN_H_16_30_W,MEGAN_H_16_30_PT8,PI_C
UIS08,MEGAN_H_16_3_W,MEGAN_H_16_3_PT8,PI_C
UIS08,MEGAN_H_16_4_W,MEGAN_H_16_4_PT8,PI_C
UIS08,MEGAN_H_16_5_W,MEGAN_H_16_5_PT8,PI_C
UIS08,MEGAN_H_16_6_W,MEGAN_H_16_6_PT8,PI_C
UIS08,MILE_HIGH_A_30_2_W,MILE_HIGH_A_30_2_PT8,PI_C
UIS08,MILE_HIGH_A_31_2_W,MILE_HIGH_A_31_2_PT8,PI_C
UIS08,MILLER_D_22_24_W,MILLER_D_22_24_PT8,PI_C
UIS08,MILLER_D_29_24_W,MILLER_D_29_24_PT8,PI_C
UIS08,MILLER_D_32_24_W,MILLER_D_32_24_PT8,PI_C
UIS08,MILLER_D_33_24_W,MILLER_D_33_24_PT8,PI_C
UIS08,MILLER_D_4_24_W,MILLER_D_4_24_PT8,PI_C
UIS08,MILLER_D_5_24_W,MILLER_D_5_24_PT8,PI_C
UIS08,MJ_A_11_7_W,MJ_A_11_7_PT8,PI_C
UIS08,MJ_A_12_7_W,MJ_A_12_7_PT8,PI_C
UIS08,MJ_A_13C_18_W,MJ_A_13C_18_PT8,PI_C
UIS08,MJ_A_13N_18_W,MJ_A_13N_18_PT8,PI_C
UIS08,MJ_A_13_7_W,MJ_A_13_7_PT8,PI_C
UIS08,MJ_A_14N_18_W,MJ_A_14N_18_PT8,PI_C
UIS08,MJ_A_14_7_W,MJ_A_14_7_PT8,PI_C
UIS08,MJ_A_25_7_W,MJ_A_25_7_PT8,PI_C
UIS08,MJ_A_33_7_W,MJ_A_33_7_PT8,PI_C
UIS08,MJ_A_34N_18_W,MJ_A_34N_18_PT8,PI_C
UIS08,MJ_A_35N_18_W,MJ_A_35N_18_PT8,PI_C
UIS08,MJ_A_35_7_W,MJ_A_35_7_PT8,PI_C
UIS08,MJ_A_36C_18_W,MJ_A_36C_18_PT8,PI_C
UIS08,MJ_A_W1_W,MJ_A_W1_PT8,PI_C
UIS08,MORN_A_17_15_W,MORN_A_17_15_PT8,PI_C
UIS08,MORN_B_24_15_W,MORN_B_24_15_PT8,PI_C
UIS08,MORN_C_41_15_W,MORN_C_41_15_PT8,PI_C
UIS08,MORN_D_37_10_W,MORN_D_37_10_PT8,PI_C
UIS08,MORN_H_2_W,MORN_H_2_PT8,PI_C
UIS08,MORN_H_6_22_W,MORN_H_6_22_PT8,PI_C
UIS08,MORN_I_21_22_W,MORN_I_21_22_PT8,PI_C
UIS08,MOR_OS_A_7_19_W,MOR_OS_A_7_19_PT8,PI_C
UIS08,MOR_OS_A_8_19_W,MOR_OS_A_8_19_PT8,PI_C
