DEVID,FACID,ORDINAL
THOM_A,THOM_A_43_6_PLG,401
THOM_A,THOM_A_43_6_W,101
THOM_A,THOM_A_PAD,3040
THOM_B_EFM,THOM_B_44_6A_M1,900
THOM_B_EFM,THOM_B_EFM,-2
THOM_B_EFM,THOM_B_EFM_M1,901
THOM_C_EFM,THOM_C_24_6_M1,900
THOM_C_EFM,THOM_C_EFM,-2
THOM_C_EFM,THOM_C_EFM_M1,901
THOM_C,THOM_A_PAD,3040
THOM_C,THOM_C,-2
THOM_C,THOM_C_24_6_M1,900
THOM_C,THOM_C_24_6_PLG,400
THOM_C,THOM_C_24_6_W,100
THOM_D_EFM,THOM_D_25_6_M1,900
THOM_D_EFM,THOM_D_EFM,-2
THOM_D_EFM,THOM_D_EFM_M1,901
THOM_D,THOM_A_PAD,3040
THOM_D,THOM_D,-2
THOM_D,THOM_D_25_6_M1,900
THOM_D,THOM_D_25_6_PLG,400
THOM_D,THOM_D_25_6_W,100
THOM_D,THOM_D_BATT1,3190
THOM_D,THOM_D_ECD1,2800
THOM_D,THOM_D_P1,1700
THOM_D,THOM_D_T1,1650
THOM_D,THOM_D_T2,1651
THOM_E_EFM,THOM_E_23_6_M1,900
THOM_E_EFM,THOM_E_EFM,-2
THOM_E_EFM,THOM_E_EFM_M1,901
THOM_E,LUCK_A_PAD,3040
THOM_E,THOM_E,-2
THOM_E,THOM_E_23_6_M1,900
THOM_E,THOM_E_23_6_PLG,400
THOM_E,THOM_E_23_6_W,100
THOM_E,THOM_E_BATT1,3190
THOM_E,THOM_E_ECD1,2800
THOM_E,THOM_E_P1,1700
THOM_E,THOM_E_T1,1650
THOM_G_A1,THOM_G_13C_18O_M1,1100
THOM_G_A1,THOM_G_13C_18W_M1,1200
THOM_G_A1,THOM_G_13C_18_M1,900
THOM_G_A1,THOM_G_13C_18_PLG,400
THOM_G_A1,THOM_G_13C_18_PT1,3400
THOM_G_A1,THOM_G_13C_18_PT2,3424
THOM_G_A1,THOM_G_13C_18_PT3,3448
THOM_G_A1,THOM_G_13C_18_W,100
THOM_G_A1,THOM_G_13N_18O_M1,1105
THOM_G_A1,THOM_G_13N_18W_M1,1205
THOM_G_A1,THOM_G_13N_18_M1,905
THOM_G_A1,THOM_G_13N_18_PLG,405
THOM_G_A1,THOM_G_13N_18_PT1,3405
THOM_G_A1,THOM_G_13N_18_PT2,3429
THOM_G_A1,THOM_G_13N_18_PT3,3453
THOM_G_A1,THOM_G_13N_18_W,105
THOM_G_A1,THOM_G_14N_18O_M1,1101
THOM_G_A1,THOM_G_14N_18W_M1,1201
THOM_G_A1,THOM_G_14N_18_M1,901
THOM_G_A1,THOM_G_14N_18_PLG,401
THOM_G_A1,THOM_G_14N_18_PT1,3401
THOM_G_A1,THOM_G_14N_18_PT2,3425
THOM_G_A1,THOM_G_14N_18_PT3,3449
THOM_G_A1,THOM_G_14N_18_W,101
THOM_G_A1,THOM_G_1C_31O_M1,1108
THOM_G_A1,THOM_G_1C_31W_M1,1208
THOM_G_A1,THOM_G_1C_31_M1,908
THOM_G_A1,THOM_G_1C_31_PLG,408
THOM_G_A1,THOM_G_1C_31_PT1,3408
THOM_G_A1,THOM_G_1C_31_PT2,3432
THOM_G_A1,THOM_G_1C_31_PT3,3456
THOM_G_A1,THOM_G_1C_31_W,108
THOM_G_A1,THOM_G_1N_31O_M1,1107
THOM_G_A1,THOM_G_1N_31W_M1,1207
THOM_G_A1,THOM_G_1N_31_M1,907
THOM_G_A1,THOM_G_1N_31_PLG,407
THOM_G_A1,THOM_G_1N_31_PT1,3407
THOM_G_A1,THOM_G_1N_31_PT2,3431
THOM_G_A1,THOM_G_1N_31_PT3,3455
THOM_G_A1,THOM_G_1N_31_W,107
THOM_G_A1,THOM_G_2N_31O_M1,1110
THOM_G_A1,THOM_G_2N_31W_M1,1210
THOM_G_A1,THOM_G_2N_31_M1,910
THOM_G_A1,THOM_G_2N_31_PLG,410
THOM_G_A1,THOM_G_2N_31_PT1,3410
THOM_G_A1,THOM_G_2N_31_PT2,3434
THOM_G_A1,THOM_G_2N_31_PT3,3458
THOM_G_A1,THOM_G_2N_31_W,110
THOM_G_A1,THOM_G_35N_18O_M1,1104
THOM_G_A1,THOM_G_35N_18W_M1,1204
THOM_G_A1,THOM_G_35N_18_M1,904
THOM_G_A1,THOM_G_35N_18_PLG,404
THOM_G_A1,THOM_G_35N_18_PT1,3404
THOM_G_A1,THOM_G_35N_18_PT2,3428
THOM_G_A1,THOM_G_35N_18_PT3,3452
THOM_G_A1,THOM_G_35N_18_W,104
THOM_G_A1,THOM_G_36C_18O_M1,1102
THOM_G_A1,THOM_G_36C_18W_M1,1202
THOM_G_A1,THOM_G_36C_18_M1,902
THOM_G_A1,THOM_G_36C_18_PLG,402
THOM_G_A1,THOM_G_36C_18_PT1,3402
THOM_G_A1,THOM_G_36C_18_PT2,3426
THOM_G_A1,THOM_G_36C_18_PT3,3450
THOM_G_A1,THOM_G_36C_18_W,102
THOM_G_A1,THOM_G_36N_18O_M1,1103
THOM_G_A1,THOM_G_36N_18W_M1,1203
THOM_G_A1,THOM_G_36N_18_M1,903
THOM_G_A1,THOM_G_36N_18_PLG,403
THOM_G_A1,THOM_G_36N_18_PT1,3403
THOM_G_A1,THOM_G_36N_18_PT2,3427
THOM_G_A1,THOM_G_36N_18_PT3,3451
THOM_G_A1,THOM_G_36N_18_W,103
THOM_G_A1,THOM_G_3N_31O_M1,1109
THOM_G_A1,THOM_G_3N_31W_M1,1209
THOM_G_A1,THOM_G_3N_31_M1,909
THOM_G_A1,THOM_G_3N_31_PLG,409
THOM_G_A1,THOM_G_3N_31_PT1,3409
THOM_G_A1,THOM_G_3N_31_PT2,3433
THOM_G_A1,THOM_G_3N_31_PT3,3457
THOM_G_A1,THOM_G_3N_31_W,109
THOM_G_A1,THOM_G_4N_31O_M1,1111
THOM_G_A1,THOM_G_4N_31W_M1,1211
THOM_G_A1,THOM_G_4N_31_M1,911
THOM_G_A1,THOM_G_4N_31_PLG,411
THOM_G_A1,THOM_G_4N_31_PT1,3411
THOM_G_A1,THOM_G_4N_31_PT2,3435
THOM_G_A1,THOM_G_4N_31_PT3,3459
THOM_G_A1,THOM_G_4N_31_W,111
THOM_G_A1,THOM_G_5N_31O_M1,1106
THOM_G_A1,THOM_G_5N_31W_M1,1206
THOM_G_A1,THOM_G_5N_31_M1,906
THOM_G_A1,THOM_G_5N_31_PLG,406
THOM_G_A1,THOM_G_5N_31_PT1,3406
THOM_G_A1,THOM_G_5N_31_PT2,3430
THOM_G_A1,THOM_G_5N_31_PT3,3454
THOM_G_A1,THOM_G_5N_31_W,106
THOM_G_A1,THOM_G_A1,-2
THOM_G_A1,THOM_G_ANO2_1,3130
THOM_G_A1,THOM_G_BATT1,3190
THOM_G_A1,THOM_G_BATT1_PT2,3690
THOM_G_A1,THOM_G_ECD1,2800
THOM_G_A1,THOM_G_ECD2,2801
THOM_G_A1,THOM_G_ECD3,2802
THOM_G_A1,THOM_G_ECD4,2803
THOM_G_A1,THOM_G_P1,1700
THOM_G_A1,THOM_G_P2,1701
THOM_G_A1,THOM_G_PAD,3040
THOM_G_A1,THOM_G_SEP1,2300
THOM_G_A1,THOM_G_SEP10,2309
THOM_G_A1,THOM_G_SEP10_PT1,3651
THOM_G_A1,THOM_G_SEP10_TT1,3675
THOM_G_A1,THOM_G_SEP11,2310
THOM_G_A1,THOM_G_SEP11_PT1,3652
THOM_G_A1,THOM_G_SEP11_TT1,3676
THOM_G_A1,THOM_G_SEP12,2311
THOM_G_A1,THOM_G_SEP12_PT1,3653
THOM_G_A1,THOM_G_SEP12_TT1,3678
THOM_G_A1,THOM_G_SEP1_PT1,3632
THOM_G_A1,THOM_G_SEP1_TT1,3666
THOM_G_A1,THOM_G_SEP2,2301
THOM_G_A1,THOM_G_SEP2_PT1,3633
THOM_G_A1,THOM_G_SEP2_TT1,3667
THOM_G_A1,THOM_G_SEP3,2302
THOM_G_A1,THOM_G_SEP3_PT1,3644
THOM_G_A1,THOM_G_SEP3_TT1,3668
THOM_G_A1,THOM_G_SEP4,2303
THOM_G_A1,THOM_G_SEP4_PT1,3645
THOM_G_A1,THOM_G_SEP4_TT1,3669
THOM_G_A1,THOM_G_SEP5,2304
THOM_G_A1,THOM_G_SEP5_PT1,3646
THOM_G_A1,THOM_G_SEP5_TT1,3670
THOM_G_A1,THOM_G_SEP6,2305
THOM_G_A1,THOM_G_SEP6_PT1,3647
THOM_G_A1,THOM_G_SEP6_TT1,3671
THOM_G_A1,THOM_G_SEP7,2306
THOM_G_A1,THOM_G_SEP7_PT1,3648
THOM_G_A1,THOM_G_SEP7_TT1,3672
THOM_G_A1,THOM_G_SEP8,2307
THOM_G_A1,THOM_G_SEP8_PT1,3649
THOM_G_A1,THOM_G_SEP8_TT1,3673
THOM_G_A1,THOM_G_SEP9,2308
THOM_G_A1,THOM_G_SEP9_PT1,3650
THOM_G_A1,THOM_G_SEP9_TT1,3674
THOM_G_A1,THOM_G_T1,1650
THOM_G_A1,THOM_G_T2,1651
THOM_G_A1,THOM_G_T3,1652
THOM_G_A1,THOM_G_T4,1653
THOM_G_A1,THOM_G_T5,1654
THOM_G_A1,THOM_G_T6,1655
THOM_G_A1,THOM_G_VRT1,3260
THOM_G_A1,THOM_G_VRU1,2700
THOM_G_A1,THOM_G_VRU2,2701
THOM_G_A1,THOM_G_VRU3,2702
THOM_G_A1,THOM_G_VRU4,2703
THOM_G_A1,THOM_G_VRU5,2704
THOM_G_A1,THOM_G_VRU_M1,924
THUENER_A,THUENER_A,-2
THUENER_A,THUENER_A_11_14_M1,902
THUENER_A,THUENER_A_11_14_PLG,402
THUENER_A,THUENER_A_11_14_W,102
THUENER_A,THUENER_A_12_14_M1,900
THUENER_A,THUENER_A_12_14_PLG,400
THUENER_A,THUENER_A_12_14_W,100
THUENER_A,THUENER_A_14_14_M1,901
THUENER_A,THUENER_A_14_14_PLG,401
THUENER_A,THUENER_A_14_14_W,101
THUENER_A,THUENER_A_BATT1,3190
THUENER_A,THUENER_A_ECD1,2800
THUENER_A,THUENER_A_P1,1700
THUENER_A,THUENER_A_PAD,3040
THUENER_A,THUENER_A_SEP1,2300
THUENER_A,THUENER_A_SEP2,2301
THUENER_A,THUENER_A_SEP3,2302
THUENER_A,THUENER_A_T1,1650
THUENER_A,THUENER_A_T2,1651
TROUDT_C_A1,TROUDT_C_13N_33O_M1,1104
TROUDT_C_A1,TROUDT_C_13N_33W_M1,1204
TROUDT_C_A1,TROUDT_C_13N_33_M1,904
TROUDT_C_A1,TROUDT_C_13N_33_PT1,3404
TROUDT_C_A1,TROUDT_C_13N_33_PT2,3428
TROUDT_C_A1,TROUDT_C_13N_33_PT3,3452
TROUDT_C_A1,TROUDT_C_13N_33_W,104
TROUDT_C_A1,TROUDT_C_14C_33O_M1,1101
TROUDT_C_A1,TROUDT_C_14C_33W_M1,1201
TROUDT_C_A1,TROUDT_C_14C_33_M1,901
TROUDT_C_A1,TROUDT_C_14C_33_PT1,3401
TROUDT_C_A1,TROUDT_C_14C_33_PT2,3425
TROUDT_C_A1,TROUDT_C_14C_33_PT3,3449
TROUDT_C_A1,TROUDT_C_14C_33_W,101
TROUDT_C_A1,TROUDT_C_14N_33O_M1,1102
TROUDT_C_A1,TROUDT_C_14N_33W_M1,1202
TROUDT_C_A1,TROUDT_C_14N_33_M1,902
TROUDT_C_A1,TROUDT_C_14N_33_PT1,3402
TROUDT_C_A1,TROUDT_C_14N_33_PT2,3426
TROUDT_C_A1,TROUDT_C_14N_33_PT3,3450
TROUDT_C_A1,TROUDT_C_14N_33_W,102
TROUDT_C_A1,TROUDT_C_34C_33O_M1,1105
TROUDT_C_A1,TROUDT_C_34C_33W_M1,1205
TROUDT_C_A1,TROUDT_C_34C_33_M1,905
TROUDT_C_A1,TROUDT_C_34C_33_PT1,3405
TROUDT_C_A1,TROUDT_C_34C_33_PT2,3429
TROUDT_C_A1,TROUDT_C_34C_33_PT3,3453
TROUDT_C_A1,TROUDT_C_34C_33_W,105
TROUDT_C_A1,TROUDT_C_35C_33O_M1,1103
TROUDT_C_A1,TROUDT_C_35C_33W_M1,1203
TROUDT_C_A1,TROUDT_C_35C_33_M1,903
TROUDT_C_A1,TROUDT_C_35C_33_PT1,3403
TROUDT_C_A1,TROUDT_C_35C_33_PT2,3427
TROUDT_C_A1,TROUDT_C_35C_33_PT3,3451
TROUDT_C_A1,TROUDT_C_35C_33_W,103
TROUDT_C_A1,TROUDT_C_36N_33O_M1,1100
TROUDT_C_A1,TROUDT_C_36N_33W_M1,1200
TROUDT_C_A1,TROUDT_C_36N_33_M1,900
TROUDT_C_A1,TROUDT_C_36N_33_PT1,3400
TROUDT_C_A1,TROUDT_C_36N_33_PT2,3424
TROUDT_C_A1,TROUDT_C_36N_33_PT3,3448
TROUDT_C_A1,TROUDT_C_36N_33_W,100
TROUDT_C_A1,TROUDT_C_9_33O_M1,1106
TROUDT_C_A1,TROUDT_C_9_33W_M1,1206
TROUDT_C_A1,TROUDT_C_9_33_M1,906
TROUDT_C_A1,TROUDT_C_9_33_PT1,3406
TROUDT_C_A1,TROUDT_C_9_33_PT2,3430
TROUDT_C_A1,TROUDT_C_9_33_PT3,3454
TROUDT_C_A1,TROUDT_C_9_33_W,106
TROUDT_C_A1,TROUDT_C_A1,-2
TROUDT_C_A1,TROUDT_C_ANO2_1,3130
TROUDT_C_A1,TROUDT_C_BATT1,3190
TROUDT_C_A1,TROUDT_C_BATT1_PT2,3690
TROUDT_C_A1,TROUDT_C_ECD1,2800
TROUDT_C_A1,TROUDT_C_P1,1700
TROUDT_C_A1,TROUDT_C_P2,1701
TROUDT_C_A1,TROUDT_C_PAD,3040
TROUDT_C_A1,TROUDT_C_PT1,3592
TROUDT_C_A1,TROUDT_C_SEP01,2300
TROUDT_C_A1,TROUDT_C_SEP01_PT1,3632
TROUDT_C_A1,TROUDT_C_SEP01_TT1,3666
TROUDT_C_A1,TROUDT_C_SEP02,2301
TROUDT_C_A1,TROUDT_C_SEP02_PT1,3633
TROUDT_C_A1,TROUDT_C_SEP02_TT1,3667
TROUDT_C_A1,TROUDT_C_SEP03,2302
TROUDT_C_A1,TROUDT_C_SEP03_PT1,3644
TROUDT_C_A1,TROUDT_C_SEP03_TT1,3668
TROUDT_C_A1,TROUDT_C_SEP04,2303
TROUDT_C_A1,TROUDT_C_SEP04_PT1,3645
TROUDT_C_A1,TROUDT_C_SEP04_TT1,3669
TROUDT_C_A1,TROUDT_C_SEP05,2304
TROUDT_C_A1,TROUDT_C_SEP05_PT1,3646
TROUDT_C_A1,TROUDT_C_SEP05_TT1,3670
TROUDT_C_A1,TROUDT_C_SEP06,2305
TROUDT_C_A1,TROUDT_C_SEP06_PT1,3647
TROUDT_C_A1,TROUDT_C_SEP06_TT1,3671
TROUDT_C_A1,TROUDT_C_SEP07,2306
TROUDT_C_A1,TROUDT_C_SEP07_PT1,3648
TROUDT_C_A1,TROUDT_C_SEP07_TT1,3672
TROUDT_C_A1,TROUDT_C_T1,1650
TROUDT_C_A1,TROUDT_C_TT,1702
TROUDT_C_A1,TROUDT_C_VRU1,2700
TROUDT_C_A1,TROUDT_C_VRU2,2701
TROUDT_C_A1,TROUDT_C_VRU_M1,924
TROUDT_C_A2,TROUDT_C_13N_33O_M1,1104
TROUDT_C_A2,TROUDT_C_13N_33W_M1,1204
TROUDT_C_A2,TROUDT_C_13N_33_M1,904
TROUDT_C_A2,TROUDT_C_13N_33_PLG,404
TROUDT_C_A2,TROUDT_C_13N_33_W,104
TROUDT_C_A2,TROUDT_C_14C_33O_M1,1101
TROUDT_C_A2,TROUDT_C_14C_33W_M1,1201
TROUDT_C_A2,TROUDT_C_14C_33_M1,901
TROUDT_C_A2,TROUDT_C_14C_33_PLG,401
TROUDT_C_A2,TROUDT_C_14C_33_W,101
TROUDT_C_A2,TROUDT_C_14N_33O_M1,1102
TROUDT_C_A2,TROUDT_C_14N_33W_M1,1202
TROUDT_C_A2,TROUDT_C_14N_33_M1,902
TROUDT_C_A2,TROUDT_C_14N_33_PLG,402
TROUDT_C_A2,TROUDT_C_14N_33_W,102
TROUDT_C_A2,TROUDT_C_34C_33O_M1,1105
TROUDT_C_A2,TROUDT_C_34C_33W_M1,1205
TROUDT_C_A2,TROUDT_C_34C_33_M1,905
TROUDT_C_A2,TROUDT_C_34C_33_PLG,405
TROUDT_C_A2,TROUDT_C_34C_33_W,105
TROUDT_C_A2,TROUDT_C_35C_33O_M1,1103
TROUDT_C_A2,TROUDT_C_35C_33W_M1,1203
TROUDT_C_A2,TROUDT_C_35C_33_M1,903
TROUDT_C_A2,TROUDT_C_35C_33_PLG,403
TROUDT_C_A2,TROUDT_C_35C_33_W,103
TROUDT_C_A2,TROUDT_C_36N_33O_M1,1100
TROUDT_C_A2,TROUDT_C_36N_33W_M1,1200
TROUDT_C_A2,TROUDT_C_36N_33_M1,900
TROUDT_C_A2,TROUDT_C_36N_33_PLG,400
TROUDT_C_A2,TROUDT_C_36N_33_W,100
TROUDT_C_A2,TROUDT_C_A2,-2
TROUDT_C_A2,TROUDT_C_PAD,3040
TROUDT_C_A2,TROUDT_C_SEP01,2300
TROUDT_C_A2,TROUDT_C_SEP02,2301
TROUDT_C_A2,TROUDT_C_SEP03,2302
TROUDT_C_A2,TROUDT_C_SEP04,2303
TROUDT_C_A2,TROUDT_C_SEP05,2304
TROUDT_C_A2,TROUDT_C_SEP06,2305
TROUDT_C_A3,TROUDT_C_9_33O_M1,1100
TROUDT_C_A3,TROUDT_C_9_33W_M1,1200
TROUDT_C_A3,TROUDT_C_9_33_M1,900
TROUDT_C_A3,TROUDT_C_9_33_PLG,400
TROUDT_C_A3,TROUDT_C_9_33_W,100
TROUDT_C_A3,TROUDT_C_A3,-2
TROUDT_C_A3,TROUDT_C_PAD,3040
TROUDT_C_A3,TROUDT_C_SEP07,2300
TROUDT_C_A3,TROUDT_C_VRU_M1,901
TUTT_A_EFM,TUTT_A_EFM,-2
TUTT_A_EFM,TUTT_A_EFM_M1,900
TUTT_A_EFM,TUTT_A_U1_M1,901
TUTT_A,TUTT_A,-2
TUTT_A,TUTT_A_BATT1,3190
TUTT_A,TUTT_A_P1,1700
TUTT_A,TUTT_A_PAD,3040
TUTT_A,TUTT_A_T1,1650
TUTT_A,TUTT_A_U1_M1,900
TUTT_A,TUTT_A_U1_PLG,400
TUTT_A,TUTT_A_U1_W,100
TUTT_B_EFM,TUTT_B_31_7_J_M1,900
TUTT_B_EFM,TUTT_B_32_7_M1,901
TUTT_B_EFM,TUTT_B_EFM,-2
TUTT_B_EFM,TUTT_B_EFM_M1,902
TUTT_B,TUTT_B,-2
TUTT_B,TUTT_B_31_7_J_M1,900
TUTT_B,TUTT_B_31_7_J_PLG,400
TUTT_B,TUTT_B_31_7_J_W,100
TUTT_B,TUTT_B_32_7_M1,901
TUTT_B,TUTT_B_32_7_PLG,401
TUTT_B,TUTT_B_32_7_W,101
TUTT_B,TUTT_B_BATT1,3190
TUTT_B,TUTT_B_PAD,3040
UIS_CHANGE,UIS_CHANGE,-2
UIS_CHANGE,UIS_C_PAD,0
UNIT_A,UNIT_A,-2
UNIT_A,UNIT_A_1_16_M1,900
UNIT_A,UNIT_A_1_16_PLG,400
UNIT_A,UNIT_A_1_16_W,100
UNIT_A,UNIT_A_BATT1,3190
UNIT_A,UNIT_A_P1,1700
UNIT_A,UNIT_A_PAD,3040
UNIT_A,UNIT_A_SEP1,2300
UNIT_A,UNIT_A_T1,1650
UPRC_Z,UPRC_Z,-2
UPRC_Z,UPRC_Z_31_10_M1,902
UPRC_Z,UPRC_Z_31_10_PLG,402
UPRC_Z,UPRC_Z_31_10_W,102
UPRC_Z,UPRC_Z_31_7_M1,901
UPRC_Z,UPRC_Z_31_7_PLG,401
UPRC_Z,UPRC_Z_31_7_W,101
UPRC_Z,UPRC_Z_31_9_M1,900
UPRC_Z,UPRC_Z_31_9_PLG,400
UPRC_Z,UPRC_Z_31_9_W,100
UPRC_Z,UPRC_Z_BATT1,3190
UPRC_Z,UPRC_Z_ECD1,2800
UPRC_Z,UPRC_Z_P1,1700
UPRC_Z,UPRC_Z_PAD,3040
UPRC_Z,UPRC_Z_SEP1,2300
UPRC_Z,UPRC_Z_T1,1650
UPRR_62A_1C_POC,UPRR_62A_1C_POC,-2
UPRR_62A_1C_POC,UPRR_62A_1C_RP,200
UPRR_62A_1C_POC,UPRR_62A_1C_W,100
UPRR_62A_1C_POC,UPRR_62A_PAD,3040
UPRR_62A_1N_POC,UPRR_62A_1N_POC,-2
UPRR_62A_1N_POC,UPRR_62A_1N_RP,200
UPRR_62A_1N_POC,UPRR_62A_1N_W,100
UPRR_62A_1N_POC,UPRR_62A_PAD,3040
UPRR_62A_28C_POC,UPRR_62A_28C_POC,-2
UPRR_62A_28C_POC,UPRR_62A_28C_RP,200
UPRR_62A_28C_POC,UPRR_62A_28C_W,100
UPRR_62A_28C_POC,UPRR_62A_PAD,3040
UPRR_62A_28N_POC,UPRR_62A_28N_POC,-2
UPRR_62A_28N_POC,UPRR_62A_28N_RP,200
UPRR_62A_28N_POC,UPRR_62A_28N_W,100
UPRR_62A_28N_POC,UPRR_62A_PAD,3040
UPRR_62A_2C_POC,UPRR_62A_2C_POC,-2
UPRR_62A_2C_POC,UPRR_62A_2C_RP,200
UPRR_62A_2C_POC,UPRR_62A_2C_W,100
UPRR_62A_2C_POC,UPRR_62A_PAD,3040
UPRR_62A_2N_POC,UPRR_62A_2N_POC,-2
UPRR_62A_2N_POC,UPRR_62A_2N_RP,200
UPRR_62A_2N_POC,UPRR_62A_2N_W,100
UPRR_62A_2N_POC,UPRR_62A_PAD,3040
UPRR_62A_A1,UPRR_62A_A1,-2
UPRR_62A_A1,UPRR_62A_ANO2_1,3130
UPRR_62A_A1,UPRR_62A_BATT1,3190
UPRR_62A_A1,UPRR_62A_BATT2,3191
UPRR_62A_A1,UPRR_62A_BATT3,3192
UPRR_62A_A1,UPRR_62A_BATT4,3193
UPRR_62A_A1,UPRR_62A_BATT5,3194
UPRR_62A_A1,UPRR_62A_BATT6,3195
UPRR_62A_A1,UPRR_62A_ECD1,2800
UPRR_62A_A1,UPRR_62A_ECD2,2801
UPRR_62A_A1,UPRR_62A_ECD3,2802
UPRR_62A_A1,UPRR_62A_ECD4,2803
UPRR_62A_A1,UPRR_62A_P1,1700
UPRR_62A_A1,UPRR_62A_PAD,3040
UPRR_62A_A1,UPRR_62A_SEP1,2300
UPRR_62A_A1,UPRR_62A_SEP2,2301
UPRR_62A_A1,UPRR_62A_SEP3,2302
UPRR_62A_A1,UPRR_62A_SEP4,2303
UPRR_62A_A1,UPRR_62A_SEP5,2304
UPRR_62A_A1,UPRR_62A_SEP6,2305
UPRR_62A_A1,UPRR_62A_SEP7,2306
UPRR_62A_A1,UPRR_62A_SEP8,2307
UPRR_62A_A1,UPRR_62A_SEP9,2308
UPRR_62A_A1,UPRR_62A_T1,1650
UPRR_62A_A1,UPRR_62A_T10,1659
UPRR_62A_A1,UPRR_62A_T11,1660
UPRR_62A_A1,UPRR_62A_T12,1661
UPRR_62A_A1,UPRR_62A_T13,1662
UPRR_62A_A1,UPRR_62A_T14,1663
UPRR_62A_A1,UPRR_62A_T15,1664
UPRR_62A_A1,UPRR_62A_T16,1665
UPRR_62A_A1,UPRR_62A_T17,1666
UPRR_62A_A1,UPRR_62A_T18,1667
UPRR_62A_A1,UPRR_62A_T2,1651
UPRR_62A_A1,UPRR_62A_T3,1652
UPRR_62A_A1,UPRR_62A_T4,1653
UPRR_62A_A1,UPRR_62A_T5,1654
UPRR_62A_A1,UPRR_62A_T6,1655
UPRR_62A_A1,UPRR_62A_T7,1656
UPRR_62A_A1,UPRR_62A_T8,1657
UPRR_62A_A1,UPRR_62A_T9,1658
UPRR_62A_A1,UPRR_62A_VRU1,2700
UPRR_62A_A1,UPRR_62A_VRU2,2701
UPRR_62A_A1,UPRR_62A_VRU3,2702
UPRR_62A_A1,UPRR_62A_VRU4,2703
UPRR_62A_A2,UPRR_62A_1CO_M1,1100
UPRR_62A_A2,UPRR_62A_1CW_M1,1200
UPRR_62A_A2,UPRR_62A_1C_M1,900
UPRR_62A_A2,UPRR_62A_1C_PLG,400
UPRR_62A_A2,UPRR_62A_1C_W,100
UPRR_62A_A2,UPRR_62A_1NO_M1,1101
UPRR_62A_A2,UPRR_62A_1NW_M1,1201
UPRR_62A_A2,UPRR_62A_1N_M1,901
UPRR_62A_A2,UPRR_62A_1N_PLG,401
UPRR_62A_A2,UPRR_62A_1N_W,101
UPRR_62A_A2,UPRR_62A_28CO_M1,1104
UPRR_62A_A2,UPRR_62A_28CW_M1,1204
UPRR_62A_A2,UPRR_62A_28C_M1,904
UPRR_62A_A2,UPRR_62A_28C_PLG,404
UPRR_62A_A2,UPRR_62A_28C_W,104
UPRR_62A_A2,UPRR_62A_28NO_M1,1105
UPRR_62A_A2,UPRR_62A_28NW_M1,1205
UPRR_62A_A2,UPRR_62A_28N_M1,905
UPRR_62A_A2,UPRR_62A_28N_PLG,405
UPRR_62A_A2,UPRR_62A_28N_W,105
UPRR_62A_A2,UPRR_62A_2CO_M1,1102
UPRR_62A_A2,UPRR_62A_2CW_M1,1202
UPRR_62A_A2,UPRR_62A_2C_M1,902
UPRR_62A_A2,UPRR_62A_2C_PLG,402
UPRR_62A_A2,UPRR_62A_2C_W,102
UPRR_62A_A2,UPRR_62A_2NO_M1,1103
UPRR_62A_A2,UPRR_62A_2NW_M1,1203
UPRR_62A_A2,UPRR_62A_2N_M1,903
UPRR_62A_A2,UPRR_62A_2N_PLG,403
UPRR_62A_A2,UPRR_62A_2N_W,103
UPRR_62A_A2,UPRR_62A_A2,-2
UPRR_62A_A2,UPRR_62A_PAD,3040
UPRR_62A_A2,UPRR_62A_SEP1,2300
UPRR_62A_A2,UPRR_62A_SEP2,2301
UPRR_62A_A2,UPRR_62A_SEP3,2302
UPRR_62A_A2,UPRR_62A_SEP4,2303
UPRR_62A_A2,UPRR_62A_SEP5,2304
UPRR_62A_A2,UPRR_62A_SEP6,2305
UPRR_62A_A3,UPRR_62A_A3,-2
UPRR_62A_A3,UPRR_62A_PAD,3040
UPRR_62A_A3,UPRR_62A_SEP7,2306
UPRR_62A_A3,UPRR_62A_SEP8,2307
UPRR_62A_A3,UPRR_62A_SEP9,2308
UPRR_62A_A3,UPRR_62A_VRU_M1,902
UPRR_62A_A3,UPRR_62A_VRU_M2,900
UPRR_62A_A3,UPRR_62A_VRU_M3,901
WAGNER_D,WAGNER_D,-2
WAGNER_D,WAGNER_D_2_M1,902
WAGNER_D,WAGNER_D_2_PLG,402
WAGNER_D,WAGNER_D_2_W,102
WAGNER_D,WAGNER_D_3_13_M1,900
WAGNER_D,WAGNER_D_3_13_PLG,400
WAGNER_D,WAGNER_D_3_13_W,100
WAGNER_D,WAGNER_D_4_13_M1,904
WAGNER_D,WAGNER_D_4_13_PLG,404
WAGNER_D,WAGNER_D_4_13_W,104
WAGNER_D,WAGNER_D_5_13_M1,901
WAGNER_D,WAGNER_D_5_13_PLG,401
WAGNER_D,WAGNER_D_5_13_W,101
WAGNER_D,WAGNER_D_6_13_M1,903
WAGNER_D,WAGNER_D_6_13_PLG,403
WAGNER_D,WAGNER_D_6_13_W,103
WAGNER_D,WAGNER_D_BATT1,3190
WAGNER_D,WAGNER_D_BATT2,3191
WAGNER_D,WAGNER_D_ECD1,2800
WAGNER_D,WAGNER_D_P1,1700
WAGNER_D,WAGNER_D_PAD,3040
WAGNER_D,WAGNER_D_SEP1,2300
WAGNER_D,WAGNER_D_SEP2,2301
WAGNER_D,WAGNER_D_SEP5,2304
WAGNER_D,WAGNER_D_T1,1650
